timestamp_utc,region,frequency_hz
2026-03-20 23:41:50.004500132+00:00,Quebec,60.012425801345465
2026-03-20 23:41:50.004500132+00:00,WECC,59.950197863078756
2026-03-20 23:41:51.048456176+00:00,EI,60.03219696969697
2026-03-20 23:41:51.048456176+00:00,ERCOT,59.98308270676692
2026-03-20 23:41:51.048456176+00:00,Quebec,60.01102756892231
2026-03-20 23:41:51.048456176+00:00,WECC,59.95018796992482
2026-03-20 23:41:52.037467165+00:00,EI,60.03194444444445
2026-03-20 23:41:52.037467165+00:00,ERCOT,59.98270676691729
2026-03-20 23:41:52.037467165+00:00,Quebec,60.00852130325815
2026-03-20 23:41:52.037467165+00:00,WECC,59.95020885547202
2026-03-20 23:41:53.026478154+00:00,EI,60.032702020202024
2026-03-20 23:41:53.026478154+00:00,ERCOT,59.983333333333334
2026-03-20 23:41:53.026478154+00:00,Quebec,60.00710108604845
2026-03-20 23:41:53.026478154+00:00,WECC,59.95
2026-03-20 23:41:54.015489143+00:00,EI,60.03497474747475
2026-03-20 23:41:54.015489143+00:00,ERCOT,59.98237259816207
2026-03-20 23:41:54.015489143+00:00,Quebec,60.006766917293234
2026-03-20 23:41:54.015489143+00:00,WECC,
2026-03-20 23:41:55.004500132+00:00,EI,60.03542663476873
2026-03-20 23:41:55.004500132+00:00,ERCOT,59.9825484764543
2026-03-20 23:41:55.004500132+00:00,Quebec,60.005856747130984
2026-03-20 23:41:55.004500132+00:00,WECC,
2026-03-20 23:41:56.048456176+00:00,EI,60.03623737373737
2026-03-20 23:41:56.048456176+00:00,ERCOT,59.983333333333334
2026-03-20 23:41:56.048456176+00:00,Quebec,60.00572263993317
2026-03-20 23:41:56.048456176+00:00,WECC,
2026-03-20 23:41:57.037467165+00:00,EI,60.03733164983165
2026-03-20 23:41:57.037467165+00:00,ERCOT,59.984043441938184
2026-03-20 23:41:57.037467165+00:00,Quebec,60.003132832080205
2026-03-20 23:41:57.037467165+00:00,WECC,
2026-03-20 23:41:58.026478154+00:00,EI,60.0412037037037
2026-03-20 23:41:58.026478154+00:00,ERCOT,59.98366750208855
2026-03-20 23:41:58.026478154+00:00,Quebec,60.00179615705932
2026-03-20 23:41:58.026478154+00:00,WECC,
2026-03-20 23:41:59.015489143+00:00,EI,60.041119528619525
2026-03-20 23:41:59.015489143+00:00,ERCOT,59.98345864661654
2026-03-20 23:41:59.015489143+00:00,Quebec,60.00246449456976
2026-03-20 23:41:59.015489143+00:00,WECC,
2026-03-20 23:42:00.004500132+00:00,EI,60.04033094098883
2026-03-20 23:42:00.004500132+00:00,ERCOT,59.98242975860705
2026-03-20 23:42:00.004500132+00:00,Quebec,60.00371982588049
2026-03-20 23:42:00.004500132+00:00,WECC,
2026-03-20 23:42:01.048456176+00:00,EI,60.039604377104375
2026-03-20 23:42:01.048456176+00:00,ERCOT,59.98308270676692
2026-03-20 23:42:01.048456176+00:00,Quebec,60.00664160401003
2026-03-20 23:42:01.048456176+00:00,WECC,
2026-03-20 23:42:02.037467165+00:00,EI,60.039015151515144
2026-03-20 23:42:02.037467165+00:00,ERCOT,59.98345864661654
2026-03-20 23:42:02.037467165+00:00,Quebec,60.010233918128655
2026-03-20 23:42:02.037467165+00:00,WECC,
2026-03-20 23:42:03.026478154+00:00,EI,60.039015151515144
2026-03-20 23:42:03.026478154+00:00,ERCOT,59.98345864661654
2026-03-20 23:42:03.026478154+00:00,Quebec,60.0125313283208
2026-03-20 23:42:03.026478154+00:00,WECC,
2026-03-20 23:42:04.015489143+00:00,EI,60.03935185185185
2026-03-20 23:42:04.015489143+00:00,ERCOT,59.98345864661654
2026-03-20 23:42:04.015489143+00:00,Quebec,60.01470342522974
2026-03-20 23:42:04.015489143+00:00,WECC,
2026-03-20 23:42:05.004500132+00:00,EI,60.04061004784689
2026-03-20 23:42:05.004500132+00:00,ERCOT,59.984012663237046
2026-03-20 23:42:05.004500132+00:00,Quebec,60.015868618915704
2026-03-20 23:42:05.004500132+00:00,WECC,59.95037593984963
2026-03-20 23:42:06.048456176+00:00,EI,60.04128787878787
2026-03-20 23:42:06.048456176+00:00,ERCOT,59.98366750208855
2026-03-20 23:42:06.048456176+00:00,Quebec,60.014578111946534
2026-03-20 23:42:06.048456176+00:00,WECC,59.953049289891396
2026-03-20 23:42:07.037467165+00:00,EI,60.041372053872045
2026-03-20 23:42:07.037467165+00:00,ERCOT,59.98345864661654
2026-03-20 23:42:07.037467165+00:00,Quebec,60.0171261487051
2026-03-20 23:42:07.037467165+00:00,WECC,59.95543024227235
2026-03-20 23:42:08.026478154+00:00,EI,60.042045454545445
2026-03-20 23:42:08.026478154+00:00,ERCOT,59.98345864661654
2026-03-20 23:42:08.026478154+00:00,Quebec,60.01854636591478
2026-03-20 23:42:08.026478154+00:00,WECC,59.95497076023392
2026-03-20 23:42:09.015489143+00:00,EI,60.042045454545445
2026-03-20 23:42:09.015489143+00:00,ERCOT,59.9829573934837
2026-03-20 23:42:09.015489143+00:00,Quebec,60.02113617376775
2026-03-20 23:42:09.015489143+00:00,WECC,59.95538847117795
2026-03-20 23:42:10.004500132+00:00,EI,60.04228468899522
2026-03-20 23:42:10.004500132+00:00,ERCOT,59.9817570241393
2026-03-20 23:42:10.004500132+00:00,Quebec,60.023822714681444
2026-03-20 23:42:10.004500132+00:00,WECC,59.952888800949744
2026-03-20 23:42:11.048456176+00:00,EI,60.04313973063972
2026-03-20 23:42:11.048456176+00:00,ERCOT,59.982247284878866
2026-03-20 23:42:11.048456176+00:00,Quebec,60.02794486215539
2026-03-20 23:42:11.048456176+00:00,WECC,59.950313283208025
2026-03-20 23:42:12.037467165+00:00,EI,60.041792929292924
2026-03-20 23:42:12.037467165+00:00,ERCOT,59.98270676691729
2026-03-20 23:42:12.037467165+00:00,Quebec,60.032456140350874
2026-03-20 23:42:12.037467165+00:00,WECC,
2026-03-20 23:42:13.026478154+00:00,EI,60.043308080808075
2026-03-20 23:42:13.026478154+00:00,ERCOT,59.98270676691729
2026-03-20 23:42:13.026478154+00:00,Quebec,60.03671679197995
2026-03-20 23:42:13.026478154+00:00,WECC,
2026-03-20 23:42:14.015489143+00:00,EI,60.043771043771045
2026-03-20 23:42:14.015489143+00:00,ERCOT,59.98270676691729
2026-03-20 23:42:14.015489143+00:00,Quebec,60.04035087719298
2026-03-20 23:42:14.015489143+00:00,WECC,
2026-03-20 23:42:15.004500132+00:00,EI,60.045394736842105
2026-03-20 23:42:15.004500132+00:00,ERCOT,59.983221210922046
2026-03-20 23:42:15.004500132+00:00,Quebec,60.03751483973091
2026-03-20 23:42:15.004500132+00:00,WECC,
2026-03-20 23:42:16.048456176+00:00,EI,60.044462481962476
2026-03-20 23:42:16.048456176+00:00,ERCOT,59.98356605800215
2026-03-20 23:42:16.048456176+00:00,Quebec,60.0359470103831
2026-03-20 23:42:16.048456176+00:00,WECC,59.95037593984963
2026-03-20 23:42:17.037467165+00:00,EI,60.04329443079443
2026-03-20 23:42:17.037467165+00:00,ERCOT,59.9846372688478
2026-03-20 23:42:17.037467165+00:00,Quebec,60.04056086161349
2026-03-20 23:42:17.037467165+00:00,WECC,59.9512903881325
2026-03-20 23:42:18.026478154+00:00,EI,60.04313973063972
2026-03-20 23:42:18.026478154+00:00,ERCOT,59.985944026733506
2026-03-20 23:42:18.026478154+00:00,Quebec,60.045509607351704
2026-03-20 23:42:18.026478154+00:00,WECC,59.95361319966584
2026-03-20 23:42:19.015489143+00:00,EI,60.04261363636364
2026-03-20 23:42:19.015489143+00:00,ERCOT,59.983855472013374
2026-03-20 23:42:19.015489143+00:00,Quebec,60.046992481203006
2026-03-20 23:42:19.015489143+00:00,WECC,59.95472013366751
2026-03-20 23:42:20.004500132+00:00,EI,60.04157452907453
2026-03-20 23:42:20.004500132+00:00,ERCOT,59.983296078032915
2026-03-20 23:42:20.004500132+00:00,Quebec,60.04598658809184
2026-03-20 23:42:20.004500132+00:00,WECC,59.953505385084334
2026-03-20 23:42:21.048456176+00:00,EI,60.04103535353535
2026-03-20 23:42:21.048456176+00:00,ERCOT,59.98398078529658
2026-03-20 23:42:21.048456176+00:00,Quebec,60.04727443609022
2026-03-20 23:42:21.048456176+00:00,WECC,59.951566416040095
2026-03-20 23:42:22.037467165+00:00,EI,60.0395475020475
2026-03-20 23:42:22.037467165+00:00,ERCOT,59.98262548262548
2026-03-20 23:42:22.037467165+00:00,Quebec,60.048486080065025
2026-03-20 23:42:22.037467165+00:00,WECC,59.95082300345459
2026-03-20 23:42:23.026478154+00:00,EI,60.03796296296295
2026-03-20 23:42:23.026478154+00:00,ERCOT,59.982623224728485
2026-03-20 23:42:23.026478154+00:00,Quebec,60.046835839599
2026-03-20 23:42:23.026478154+00:00,WECC,59.951890142021725
2026-03-20 23:42:24.015489143+00:00,EI,60.03777356902357
2026-03-20 23:42:24.015489143+00:00,ERCOT,59.9843149540518
2026-03-20 23:42:24.015489143+00:00,Quebec,60.044674185463656
2026-03-20 23:42:24.015489143+00:00,WECC,59.9546157059315
2026-03-20 23:42:25.004500132+00:00,EI,60.03747952497952
2026-03-20 23:42:25.004500132+00:00,ERCOT,59.985612680349526
2026-03-20 23:42:25.004500132+00:00,Quebec,60.04358870148343
2026-03-20 23:42:25.004500132+00:00,WECC,59.95767120503963
2026-03-20 23:42:26.048456176+00:00,EI,60.03617424242424
2026-03-20 23:42:26.048456176+00:00,ERCOT,59.98734335839598
2026-03-20 23:42:26.048456176+00:00,Quebec,60.042063492063484
2026-03-20 23:42:26.048456176+00:00,WECC,59.95941938178781
2026-03-20 23:42:27.037467165+00:00,EI,60.036144338118014
2026-03-20 23:42:27.037467165+00:00,ERCOT,59.986486486486484
2026-03-20 23:42:27.037467165+00:00,Quebec,60.04021540337329
2026-03-20 23:42:27.037467165+00:00,WECC,59.9593578540947
2026-03-20 23:42:28.026478154+00:00,EI,60.03674242424242
2026-03-20 23:42:28.026478154+00:00,ERCOT,59.986319966583125
2026-03-20 23:42:28.026478154+00:00,Quebec,60.037322472848786
2026-03-20 23:42:28.026478154+00:00,WECC,59.957915622389315
2026-03-20 23:42:29.015489143+00:00,EI,60.035984848484844
2026-03-20 23:42:29.015489143+00:00,ERCOT,59.98759398496241
2026-03-20 23:42:29.015489143+00:00,Quebec,60.03350041771094
2026-03-20 23:42:29.015489143+00:00,WECC,59.95714285714286
2026-03-20 23:42:30.004500132+00:00,EI,60.03484848484848
2026-03-20 23:42:30.004500132+00:00,ERCOT,59.98953464742939
2026-03-20 23:42:30.004500132+00:00,Quebec,60.03042064621012
2026-03-20 23:42:30.004500132+00:00,WECC,59.95724446250763
2026-03-20 23:42:31.048456176+00:00,EI,60.033122895622895
2026-03-20 23:42:31.048456176+00:00,ERCOT,59.99075630252101
2026-03-20 23:42:31.048456176+00:00,Quebec,60.02892525431225
2026-03-20 23:42:31.048456176+00:00,WECC,59.95754091110128
2026-03-20 23:42:32.006987165+00:00,EI,60.03076156299841
2026-03-20 23:42:32.006987165+00:00,ERCOT,59.99034428175702
2026-03-20 23:42:32.006987165+00:00,Quebec,60.02722595963593
2026-03-20 23:42:32.006987165+00:00,WECC,59.9597942223981
2026-03-20 23:42:33.050943209+00:00,EI,60.02857744107743
2026-03-20 23:42:33.050943209+00:00,ERCOT,59.98905597326651
2026-03-20 23:42:33.050943209+00:00,Quebec,60.023558897243106
2026-03-20 23:42:33.050943209+00:00,WECC,59.96203007518797
2026-03-20 23:42:34.039954198+00:00,EI,60.0260101010101
2026-03-20 23:42:34.039954198+00:00,ERCOT,59.989348370927324
2026-03-20 23:42:34.039954198+00:00,Quebec,60.0204678362573
2026-03-20 23:42:34.039954198+00:00,WECC,59.9624060150376
2026-03-20 23:42:35.028965187+00:00,EI,60.0243265993266
2026-03-20 23:42:35.028965187+00:00,ERCOT,59.98947368421053
2026-03-20 23:42:35.028965187+00:00,Quebec,60.01925647451963
2026-03-20 23:42:35.028965187+00:00,WECC,59.961779448621556
2026-03-20 23:42:36.017976176+00:00,EI,60.02335858585858
2026-03-20 23:42:36.017976176+00:00,ERCOT,59.99014202172097
2026-03-20 23:42:36.017976176+00:00,Quebec,60.01879699248119
2026-03-20 23:42:36.017976176+00:00,WECC,59.96340852130326
2026-03-20 23:42:37.006987165+00:00,EI,60.021870015948956
2026-03-20 23:42:37.006987165+00:00,ERCOT,59.991373169766526
2026-03-20 23:42:37.006987165+00:00,Quebec,60.01907400079145
2026-03-20 23:42:37.006987165+00:00,WECC,59.960902255639105
2026-03-20 23:42:38.050943209+00:00,EI,60.01986531986532
2026-03-20 23:42:38.050943209+00:00,ERCOT,59.99060150375939
2026-03-20 23:42:38.050943209+00:00,Quebec,60.01908939014202
2026-03-20 23:42:38.050943209+00:00,WECC,59.95885547201337
2026-03-20 23:42:39.039954198+00:00,EI,60.01809764309764
2026-03-20 23:42:39.039954198+00:00,ERCOT,59.990225563909775
2026-03-20 23:42:39.039954198+00:00,Quebec,60.01963241436925
2026-03-20 23:42:39.039954198+00:00,WECC,59.959732664995826
2026-03-20 23:42:40.028965187+00:00,EI,60.01835016835017
2026-03-20 23:42:40.028965187+00:00,ERCOT,59.99081035923142
2026-03-20 23:42:40.028965187+00:00,Quebec,60.022096908939005
2026-03-20 23:42:40.028965187+00:00,WECC,59.95781119465331
2026-03-20 23:42:41.017976176+00:00,EI,60.017213804713805
2026-03-20 23:42:41.017976176+00:00,ERCOT,59.990434419381785
2026-03-20 23:42:41.017976176+00:00,Quebec,60.02105263157895
2026-03-20 23:42:41.017976176+00:00,WECC,59.95593149540519
2026-03-20 23:42:42.006987165+00:00,EI,60.014852472089316
2026-03-20 23:42:42.006987165+00:00,ERCOT,59.990225563909775
2026-03-20 23:42:42.006987165+00:00,Quebec,60.021052631578954
2026-03-20 23:42:42.006987165+00:00,WECC,59.95678670360112
2026-03-20 23:42:43.050943209+00:00,EI,60.01300505050506
2026-03-20 23:42:43.050943209+00:00,ERCOT,59.99085213032582
2026-03-20 23:42:43.050943209+00:00,Quebec,60.02126148705096
2026-03-20 23:42:43.050943209+00:00,WECC,59.957727652464506
2026-03-20 23:42:44.039954198+00:00,EI,60.01283670033669
2026-03-20 23:42:44.039954198+00:00,ERCOT,59.98997493734336
2026-03-20 23:42:44.039954198+00:00,Quebec,60.021679197994985
2026-03-20 23:42:44.039954198+00:00,WECC,59.95714285714286
2026-03-20 23:42:45.028965187+00:00,EI,60.009932659932666
2026-03-20 23:42:45.028965187+00:00,ERCOT,59.991144527986634
2026-03-20 23:42:45.028965187+00:00,Quebec,60.02055137844612
2026-03-20 23:42:45.028965187+00:00,WECC,59.95655806182122
2026-03-20 23:42:46.017976176+00:00,EI,60.01157407407407
2026-03-20 23:42:46.017976176+00:00,ERCOT,59.991186299081036
2026-03-20 23:42:46.017976176+00:00,Quebec,60.01892230576441
2026-03-20 23:42:46.017976176+00:00,WECC,59.95421888053467
2026-03-20 23:42:47.006987165+00:00,EI,60.00863237639553
2026-03-20 23:42:47.006987165+00:00,ERCOT,59.989948555599526
2026-03-20 23:42:47.006987165+00:00,Quebec,60.0187178472497
2026-03-20 23:42:47.006987165+00:00,WECC,59.954214483577374
2026-03-20 23:42:48.050943209+00:00,EI,60.00719696969697
2026-03-20 23:42:48.050943209+00:00,ERCOT,59.990058479532166
2026-03-20 23:42:48.050943209+00:00,Quebec,60.01833751044277
2026-03-20 23:42:48.050943209+00:00,WECC,59.95597326649959
2026-03-20 23:42:49.039954198+00:00,EI,60.008670033670036
2026-03-20 23:42:49.039954198+00:00,ERCOT,59.991353383458645
2026-03-20 23:42:49.039954198+00:00,Quebec,60.01942355889724
2026-03-20 23:42:49.039954198+00:00,WECC,59.95242272347535
2026-03-20 23:42:50.028965187+00:00,EI,60.00585016835017
2026-03-20 23:42:50.028965187+00:00,ERCOT,59.9907268170426
2026-03-20 23:42:50.028965187+00:00,Quebec,60.01963241436925
2026-03-20 23:42:50.028965187+00:00,WECC,59.9530910609858
2026-03-20 23:42:51.017976176+00:00,EI,60.00366161616161
2026-03-20 23:42:51.017976176+00:00,ERCOT,59.990225563909775
2026-03-20 23:42:51.017976176+00:00,Quebec,60.023350041771096
2026-03-20 23:42:51.017976176+00:00,WECC,59.955346700083545
2026-03-20 23:42:52.006987165+00:00,EI,60.00229266347687
2026-03-20 23:42:52.006987165+00:00,ERCOT,59.98923624851603
2026-03-20 23:42:52.006987165+00:00,Quebec,60.02279382667194
2026-03-20 23:42:52.006987165+00:00,WECC,59.95512465373962
2026-03-20 23:42:53.050943209+00:00,EI,60.00021043771044
2026-03-20 23:42:53.050943209+00:00,ERCOT,59.98872180451128
2026-03-20 23:42:53.050943209+00:00,Quebec,60.023517126148704
2026-03-20 23:42:53.050943209+00:00,WECC,59.95643274853801
2026-03-20 23:42:54.039954198+00:00,EI,60.000968013468004
2026-03-20 23:42:54.039954198+00:00,ERCOT,59.989766081871345
2026-03-20 23:42:54.039954198+00:00,Quebec,60.024644945697574
2026-03-20 23:42:54.039954198+00:00,WECC,59.957727652464506
2026-03-20 23:42:55.028965187+00:00,EI,60.00130471380471
2026-03-20 23:42:55.028965187+00:00,ERCOT,59.98972431077694
2026-03-20 23:42:55.028965187+00:00,Quebec,60.024644945697574
2026-03-20 23:42:55.028965187+00:00,WECC,59.956975772765254
2026-03-20 23:42:56.017976176+00:00,EI,60.00250721500721
2026-03-20 23:42:56.017976176+00:00,ERCOT,59.99047619047619
2026-03-20 23:42:56.017976176+00:00,Quebec,60.02234156820623
2026-03-20 23:42:56.017976176+00:00,WECC,59.954600787683496
2026-03-20 23:42:57.006987165+00:00,EI,60.00277436527437
2026-03-20 23:42:57.006987165+00:00,ERCOT,59.98939239991872
2026-03-20 23:42:57.006987165+00:00,Quebec,60.019833367201784
2026-03-20 23:42:57.006987165+00:00,WECC,59.95413533834587
2026-03-20 23:42:58.050943209+00:00,EI,60.001452020202024
2026-03-20 23:42:58.050943209+00:00,ERCOT,59.988659147869676
2026-03-20 23:42:58.050943209+00:00,Quebec,60.01927736006683
2026-03-20 23:42:58.050943209+00:00,WECC,59.95382205513785
2026-03-20 23:42:59.039954198+00:00,EI,60.00027356902357
2026-03-20 23:42:59.039954198+00:00,ERCOT,59.986988304093565
2026-03-20 23:42:59.039954198+00:00,Quebec,60.018629908103584
2026-03-20 23:42:59.039954198+00:00,WECC,59.95206766917293
2026-03-20 23:43:00.028965187+00:00,EI,59.999684343434346
2026-03-20 23:43:00.028965187+00:00,ERCOT,59.984043441938184
2026-03-20 23:43:00.028965187+00:00,Quebec,60.01923558897243
2026-03-20 23:43:00.028965187+00:00,WECC,59.95030075187971
2026-03-20 23:43:01.017976176+00:00,EI,59.99962121212121
2026-03-20 23:43:01.017976176+00:00,ERCOT,59.985348506401145
2026-03-20 23:43:01.017976176+00:00,Quebec,60.0207274944117
2026-03-20 23:43:01.017976176+00:00,WECC,59.95
2026-03-20 23:43:02.006987165+00:00,EI,59.999129811629814
2026-03-20 23:43:02.006987165+00:00,ERCOT,59.985429790692955
2026-03-20 23:43:02.006987165+00:00,Quebec,60.02105263157895
2026-03-20 23:43:02.006987165+00:00,WECC,
2026-03-20 23:43:03.050943209+00:00,EI,59.9978324915825
2026-03-20 23:43:03.050943209+00:00,ERCOT,59.98554720133667
2026-03-20 23:43:03.050943209+00:00,Quebec,60.020091896407685
2026-03-20 23:43:03.050943209+00:00,WECC,
2026-03-20 23:43:04.039954198+00:00,EI,59.997107438016535
2026-03-20 23:43:04.039954198+00:00,ERCOT,59.98525480367586
2026-03-20 23:43:04.039954198+00:00,Quebec,60.01827485380117
2026-03-20 23:43:04.039954198+00:00,WECC,
2026-03-20 23:43:05.028965187+00:00,EI,59.99781144781145
2026-03-20 23:43:05.028965187+00:00,ERCOT,59.986591478696745
2026-03-20 23:43:05.028965187+00:00,Quebec,60.01835839598997
2026-03-20 23:43:05.028965187+00:00,WECC,
2026-03-20 23:43:06.017976176+00:00,EI,59.99898325358852
2026-03-20 23:43:06.017976176+00:00,ERCOT,59.98668969721601
2026-03-20 23:43:06.017976176+00:00,Quebec,60.01904084535663
2026-03-20 23:43:06.017976176+00:00,WECC,
2026-03-20 23:43:07.006987165+00:00,EI,59.99920033670034
2026-03-20 23:43:07.006987165+00:00,ERCOT,59.98701483438326
2026-03-20 23:43:07.006987165+00:00,Quebec,60.01709002235318
2026-03-20 23:43:07.006987165+00:00,WECC,
2026-03-20 23:43:08.050943209+00:00,EI,59.99928451178451
2026-03-20 23:43:08.050943209+00:00,ERCOT,59.987218045112776
2026-03-20 23:43:08.050943209+00:00,Quebec,60.01503759398496
2026-03-20 23:43:08.050943209+00:00,WECC,59.95015037593985
2026-03-20 23:43:09.039954198+00:00,EI,59.998947811447806
2026-03-20 23:43:09.039954198+00:00,ERCOT,59.986305048335126
2026-03-20 23:43:09.039954198+00:00,Quebec,60.014076858813695
2026-03-20 23:43:09.039954198+00:00,WECC,59.95015379357485
2026-03-20 23:43:10.028965187+00:00,EI,59.99882154882155
2026-03-20 23:43:10.028965187+00:00,ERCOT,59.98746867167919
2026-03-20 23:43:10.028965187+00:00,Quebec,60.011737677527144
2026-03-20 23:43:10.028965187+00:00,WECC,59.950093984962415
2026-03-20 23:43:11.017976176+00:00,EI,60.000697767145134
2026-03-20 23:43:11.017976176+00:00,ERCOT,59.98741590819154
2026-03-20 23:43:11.017976176+00:00,Quebec,60.00960257787326
2026-03-20 23:43:11.017976176+00:00,WECC,
2026-03-20 23:43:12.049691165+00:00,EI,60.0037037037037
2026-03-20 23:43:12.049691165+00:00,ERCOT,59.98667502088555
2026-03-20 23:43:12.049691165+00:00,Quebec,60.007184628237255
2026-03-20 23:43:12.049691165+00:00,WECC,59.95
2026-03-20 23:43:13.038702154+00:00,EI,60.00479797979798
2026-03-20 23:43:13.038702154+00:00,ERCOT,59.98767752715121
2026-03-20 23:43:13.038702154+00:00,Quebec,60.00743525480367
2026-03-20 23:43:13.038702154+00:00,WECC,59.95016708437762
2026-03-20 23:43:14.027713143+00:00,EI,60.00429292929292
2026-03-20 23:43:14.027713143+00:00,ERCOT,59.98905597326651
2026-03-20 23:43:14.027713143+00:00,Quebec,60.006432748538
2026-03-20 23:43:14.027713143+00:00,WECC,59.95083542188806
2026-03-20 23:43:15.016724132+00:00,EI,60.0047138047138
2026-03-20 23:43:15.016724132+00:00,ERCOT,59.98784461152882
2026-03-20 23:43:15.016724132+00:00,Quebec,60.00363408521303
2026-03-20 23:43:15.016724132+00:00,WECC,59.95242272347535
2026-03-20 23:43:16.005735121+00:00,EI,60.00245215311004
2026-03-20 23:43:16.005735121+00:00,ERCOT,59.98567471309854
2026-03-20 23:43:16.005735121+00:00,Quebec,60.00561931143649
2026-03-20 23:43:16.005735121+00:00,WECC,59.95267115156312
2026-03-20 23:43:17.049691165+00:00,EI,60.001220538720546
2026-03-20 23:43:17.049691165+00:00,ERCOT,59.98663324979115
2026-03-20 23:43:17.049691165+00:00,Quebec,60.00710108604845
2026-03-20 23:43:17.049691165+00:00,WECC,59.95102339181287
2026-03-20 23:43:18.038702154+00:00,EI,59.999452861952854
2026-03-20 23:43:18.038702154+00:00,ERCOT,59.987218045112776
2026-03-20 23:43:18.038702154+00:00,Quebec,60.007936507936506
2026-03-20 23:43:18.038702154+00:00,WECC,59.95046269519954
2026-03-20 23:43:19.027713143+00:00,EI,60.00004208754209
2026-03-20 23:43:19.027713143+00:00,ERCOT,59.987218045112776
2026-03-20 23:43:19.027713143+00:00,Quebec,60.01236424394319
2026-03-20 23:43:19.027713143+00:00,WECC,59.95000000000001
2026-03-20 23:43:20.016724132+00:00,EI,60.00218855218855
2026-03-20 23:43:20.016724132+00:00,ERCOT,59.985714285714295
2026-03-20 23:43:20.016724132+00:00,Quebec,60.01587301587301
2026-03-20 23:43:20.016724132+00:00,WECC,59.950170881749834
2026-03-20 23:43:21.005735121+00:00,EI,60.00205342902711
2026-03-20 23:43:21.005735121+00:00,ERCOT,59.98496240601504
